tipo_alojamiento,comunidad,residencia,tipo_metrica,periodo,total
Campings,Galicia,Total,Viajero,2024-03-01,6655.0
Campings,Galicia,Total,Viajero,2024-02-01,1713.0
Campings,Galicia,Total,Viajero,2024-01-01,1583.0
Campings,Galicia,Total,Viajero,2023-12-01,2053.0
Campings,Galicia,Total,Viajero,2023-11-01,2389.0
Campings,Galicia,Total,Viajero,2023-10-01,6704.0
Campings,Galicia,Total,Viajero,2023-09-01,34465.0
Campings,Galicia,Total,Viajero,2023-08-01,140490.0
Campings,Galicia,Total,Viajero,2023-07-01,100813.0
Campings,Galicia,Total,Viajero,2023-06-01,43154.0
Campings,Galicia,Total,Viajero,2023-05-01,13154.0
Campings,Galicia,Total,Viajero,2023-04-01,12257.0
Campings,Galicia,Total,Viajero,2023-03-01,1914.0
Campings,Galicia,Total,Viajero,2023-02-01,1418.0
Campings,Galicia,Total,Viajero,2023-01-01,1023.0
Campings,Galicia,Total,Viajero,2022-12-01,1386.0
Campings,Galicia,Total,Viajero,2022-11-01,1728.0
Campings,Galicia,Total,Viajero,2022-10-01,4477.0
Campings,Galicia,Total,Viajero,2022-09-01,28698.0
Campings,Galicia,Total,Viajero,2022-08-01,127039.0
Campings,Galicia,Total,Viajero,2022-07-01,100048.0
Campings,Galicia,Total,Viajero,2022-06-01,41277.0
Campings,Galicia,Total,Viajero,2022-05-01,10905.0
Campings,Galicia,Total,Viajero,2022-04-01,8638.0
