Operación	Total Nacional	Comunidades y Ciudades Autónomas	Residencia: Nivel 1	Residencia: Nivel 2	Viajeros y pernoctaciones	Periodo	Total
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2025M07	23.054
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2025M06	19.435
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2025M05	17.867
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2025M04	19.532
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2025M03	13.567
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2025M02	14.448
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2025M01	8.347
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2024M12	19.001
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2024M11	14.410
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2024M10	20.663
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2024M09	22.429
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2024M08	36.893
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2024M07	25.361
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2024M06	20.049
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2024M05	19.564
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2024M04	17.427
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2024M03	20.050
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2024M02	13.830
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2024M01	9.988
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2023M12	21.523
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2023M11	13.646
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2023M10	18.485
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2023M09	21.249
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2023M08	34.008
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2023M07	27.266
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2023M06	18.261
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2023M05	15.602
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2023M04	24.264
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2023M03	12.622
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2023M02	12.347
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2023M01	10.256
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2022M12	20.232
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2022M11	11.122
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2022M10	19.444
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2022M09	20.636
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2022M08	34.133
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2022M07	24.671
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2022M06	19.819
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2022M05	14.762
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2022M04	23.952
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2022M03	13.577
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2022M02	13.806
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2022M01	10.739
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2021M12	18.967
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2021M11	13.195
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2021M10	24.141
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2021M09	20.186
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2021M08	33.831
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2021M07	24.092
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2021M06	13.882
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2021M05	7.479
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2021M04	6.218
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2021M03	4.353
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2021M02	1.397
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2021M01	764
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2020M12	3.014
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2020M11	1.028
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2020M10	11.167
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2020M09	13.685
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2020M08	24.848
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2020M07	18.783
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2020M06	4.991
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2020M05	781
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2020M04	.
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	02 Aragón	Total		Viajero	2020M03	3.123
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2026M01	6.886
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M12	14.190
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M11	13.729
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M10	22.187
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M09	37.350
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M08	61.017
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M07	49.440
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M06	32.318
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M05	23.496
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M04	25.146
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M03	12.201
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M02	8.883
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M01	4.903
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M12	11.815
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M11	15.520
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M10	20.506
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M09	31.940
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M08	63.313
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M07	52.388
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M06	29.253
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M05	25.657
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M04	17.526
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M03	22.970
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M02	6.697
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M01	6.284
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M12	13.525
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M11	10.257
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M10	22.841
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M09	32.232
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M08	67.085
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M07	54.163
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M06	26.179
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M05	17.617
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M04	31.065
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M03	9.010
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M02	8.894
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M01	6.147
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M12	14.023
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M11	8.472
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M10	19.657
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M09	28.445
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M08	65.321
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M07	48.356
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M06	20.874
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M05	16.074
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M04	22.015
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M03	7.717
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M02	9.648
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M01	7.018
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M12	16.122
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M11	10.323
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M10	29.509
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M09	36.473
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M08	63.986
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M07	50.558
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M06	25.677
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M05	10.687
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M04	1.912
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M03	414
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M02	232
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M01	264
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M12	434
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M11	292
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M10	15.667
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M09	30.581
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M08	61.512
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M07	48.239
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M06	11.514
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M05	466
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M04	.
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M03	2.825
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	04 Balears, Illes	Total		Viajero	2026M01	6.216
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	04 Balears, Illes	Total		Viajero	2025M12	10.347
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	04 Balears, Illes	Total		Viajero	2025M11	13.477
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	04 Balears, Illes	Total		Viajero	2025M10	52.883
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	04 Balears, Illes	Total		Viajero	2025M09	73.811
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	04 Balears, Illes	Total		Viajero	2025M08	79.179
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	04 Balears, Illes	Total		Viajero	2025M07	77.439
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	04 Balears, Illes	Total		Viajero	2025M06	67.489
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	04 Balears, Illes	Total		Viajero	2025M05	59.478
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	04 Balears, Illes	Total		Viajero	2025M04	48.242
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	04 Balears, Illes	Total		Viajero	2025M03	24.337
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	04 Balears, Illes	Total		Viajero	2025M02	9.977
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	04 Balears, Illes	Total		Viajero	2025M01	5.546
